id,contestId,creationTimeSeconds,relativeTimeSeconds,problem,author,programmingLanguage,verdict,testset,passedTestCount,timeConsumedMillis,memoryConsumedBytes
270258212,1992,1720839068,2147483647,"{'contestId': 1992, 'index': 'F', 'name': 'Valuable Cards', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['brute force', 'dp', 'greedy', 'number theory', 'two pointers']}","{'contestId': 1992, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1720708500}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,5,4000,16281600
270258086,1992,1720838956,2147483647,"{'contestId': 1992, 'index': 'F', 'name': 'Valuable Cards', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['brute force', 'dp', 'greedy', 'number theory', 'two pointers']}","{'contestId': 1992, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1720708500}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,5,4000,16281600
270145787,1349,1720773195,2147483647,"{'contestId': 1349, 'index': 'B', 'name': 'Orac and Medians', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1349, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1589286900}",C++17 (GCC 7-32),OK,TESTS,70,468,819200
270145463,1349,1720773047,2147483647,"{'contestId': 1349, 'index': 'B', 'name': 'Orac and Medians', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1349, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1589286900}",C++17 (GCC 7-32),OK,TESTS,70,499,819200
270143359,1349,1720772003,2147483647,"{'contestId': 1349, 'index': 'B', 'name': 'Orac and Medians', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1349, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1589286900}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,6,2000,819200
270142975,1349,1720771856,2147483647,"{'contestId': 1349, 'index': 'B', 'name': 'Orac and Medians', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1349, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1589286900}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,9,468,819200
270142630,1349,1720771723,2147483647,"{'contestId': 1349, 'index': 'B', 'name': 'Orac and Medians', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1349, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1589286900}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,9,515,819200
270142338,1349,1720771620,2147483647,"{'contestId': 1349, 'index': 'B', 'name': 'Orac and Medians', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1349, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1589286900}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,2,46,819200
270129309,1416,1720766407,2147483647,"{'contestId': 1416, 'index': 'B', 'name': 'Make Them Equal', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1416, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1601219100}",C++17 (GCC 7-32),OK,TESTS,38,124,409600
270129254,1416,1720766387,2147483647,"{'contestId': 1416, 'index': 'B', 'name': 'Make Them Equal', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1416, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1601219100}",C++17 (GCC 7-32),OK,TESTS,38,124,409600
270127896,1416,1720765844,2147483647,"{'contestId': 1416, 'index': 'B', 'name': 'Make Them Equal', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1416, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1601219100}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,0,46,307200
270126450,1416,1720765274,2147483647,"{'contestId': 1416, 'index': 'B', 'name': 'Make Them Equal', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1416, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1601219100}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,77,307200
270126315,1416,1720765214,2147483647,"{'contestId': 1416, 'index': 'B', 'name': 'Make Them Equal', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1416, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1601219100}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,62,307200
270125523,1416,1720764893,2147483647,"{'contestId': 1416, 'index': 'B', 'name': 'Make Them Equal', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1416, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1601219100}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,78,307200
270125333,1416,1720764811,2147483647,"{'contestId': 1416, 'index': 'B', 'name': 'Make Them Equal', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1416, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1601219100}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,61,307200
270122430,1416,1720763445,2147483647,"{'contestId': 1416, 'index': 'B', 'name': 'Make Them Equal', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 2000, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 1416, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1601219100}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,204800
270120378,1408,1720762302,2147483647,"{'contestId': 1408, 'index': 'F', 'name': 'Two Different', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2300, 'tags': ['constructive algorithms', 'divide and conquer']}","{'contestId': 1408, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1601476500}",C++17 (GCC 7-32),OK,TESTS,32,202,0
270120325,1408,1720762281,2147483647,"{'contestId': 1408, 'index': 'F', 'name': 'Two Different', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2300, 'tags': ['constructive algorithms', 'divide and conquer']}","{'contestId': 1408, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1601476500}",C++17 (GCC 7-32),OK,TESTS,32,203,0
270116365,1379,1720759871,2147483647,"{'contestId': 1379, 'index': 'C', 'name': 'Choosing flowers', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 2000, 'tags': ['binary search', 'brute force', 'data structures', 'dfs and similar', 'dp', 'greedy', 'sortings', 'two pointers']}","{'contestId': 1379, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1595149200}",C++17 (GCC 7-32),OK,TESTS,32,389,2457600
270037121,1992,1720716012,7512,"{'contestId': 1992, 'index': 'F', 'name': 'Valuable Cards', 'type': 'PROGRAMMING', 'rating': 1900, 'tags': ['brute force', 'dp', 'greedy', 'number theory', 'two pointers']}","{'contestId': 1992, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1720708500}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,12,4000,14643200
270003830,1992,1720713321,4821,"{'contestId': 1992, 'index': 'E', 'name': ""Novice's Mistake"", 'type': 'PROGRAMMING', 'rating': 1700, 'tags': ['brute force', 'constructive algorithms', 'implementation', 'math', 'strings']}","{'contestId': 1992, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1720708500}",C++17 (GCC 7-32),OK,TESTS,6,124,102400
269982363,1992,1720711929,3429,"{'contestId': 1992, 'index': 'D', 'name': 'Test of Love', 'type': 'PROGRAMMING', 'rating': 1200, 'tags': ['dp', 'greedy', 'implementation']}","{'contestId': 1992, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1720708500}",C++17 (GCC 7-32),OK,TESTS,18,124,0
269925621,1992,1720709441,941,"{'contestId': 1992, 'index': 'C', 'name': 'Gorilla and Permutation', 'type': 'PROGRAMMING', 'rating': 900, 'tags': ['constructive algorithms', 'math']}","{'contestId': 1992, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1720708500}",C++17 (GCC 7-32),OK,TESTS,12,93,0
269912066,1992,1720709001,501,"{'contestId': 1992, 'index': 'B', 'name': 'Angry Monk', 'type': 'PROGRAMMING', 'rating': 800, 'tags': ['greedy', 'math', 'sortings']}","{'contestId': 1992, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1720708500}",C++17 (GCC 7-32),OK,TESTS,11,249,0
269901932,1992,1720708712,212,"{'contestId': 1992, 'index': 'A', 'name': 'Only Pluses', 'type': 'PROGRAMMING', 'rating': 800, 'tags': ['brute force', 'constructive algorithms', 'greedy', 'math', 'sortings']}","{'contestId': 1992, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1720708500}",C++17 (GCC 7-32),OK,TESTS,2,30,0
269729188,1325,1720615015,2147483647,"{'contestId': 1325, 'index': 'D', 'name': 'Ehab the Xorcist', 'type': 'PROGRAMMING', 'points': 1750.0, 'rating': 1700, 'tags': ['bitmasks', 'constructive algorithms', 'greedy', 'number theory']}","{'contestId': 1325, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1584196500}",C++17 (GCC 7-32),OK,TESTS,61,62,0
269723401,1338,1720612876,2147483647,"{'contestId': 1338, 'index': 'C', 'name': 'Perfect Triples', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2200, 'tags': ['bitmasks', 'brute force', 'constructive algorithms', 'divide and conquer', 'math']}","{'contestId': 1338, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1586700300}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,78,0
269654247,1415,1720579913,2147483647,"{'contestId': 1415, 'index': 'D', 'name': 'XOR-gun', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2000, 'tags': ['bitmasks', 'brute force', 'constructive algorithms']}","{'contestId': 1415, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1606633500}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,50,156,819200
269589884,1534,1720536501,2147483647,"{'contestId': 1534, 'index': 'E', 'name': 'Lost Array', 'type': 'PROGRAMMING', 'points': 2250.0, 'rating': 2300, 'tags': ['graphs', 'greedy', 'interactive', 'shortest paths']}","{'contestId': 1534, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1623598500}",C++17 (GCC 7-32),OK,TESTS,70,77,0
269589640,1534,1720536405,2147483647,"{'contestId': 1534, 'index': 'E', 'name': 'Lost Array', 'type': 'PROGRAMMING', 'points': 2250.0, 'rating': 2300, 'tags': ['graphs', 'greedy', 'interactive', 'shortest paths']}","{'contestId': 1534, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1623598500}",C++17 (GCC 7-32),OK,TESTS,70,93,0
269589032,1534,1720536148,2147483647,"{'contestId': 1534, 'index': 'E', 'name': 'Lost Array', 'type': 'PROGRAMMING', 'points': 2250.0, 'rating': 2300, 'tags': ['graphs', 'greedy', 'interactive', 'shortest paths']}","{'contestId': 1534, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1623598500}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,46,77,0
269586899,1534,1720535265,2147483647,"{'contestId': 1534, 'index': 'E', 'name': 'Lost Array', 'type': 'PROGRAMMING', 'points': 2250.0, 'rating': 2300, 'tags': ['graphs', 'greedy', 'interactive', 'shortest paths']}","{'contestId': 1534, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1623598500}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,14,109,0
269586328,1534,1720534998,2147483647,"{'contestId': 1534, 'index': 'E', 'name': 'Lost Array', 'type': 'PROGRAMMING', 'points': 2250.0, 'rating': 2300, 'tags': ['graphs', 'greedy', 'interactive', 'shortest paths']}","{'contestId': 1534, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1623598500}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,7,108,0
269576774,1534,1720530954,2147483647,"{'contestId': 1534, 'index': 'E', 'name': 'Lost Array', 'type': 'PROGRAMMING', 'points': 2250.0, 'rating': 2300, 'tags': ['graphs', 'greedy', 'interactive', 'shortest paths']}","{'contestId': 1534, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1623598500}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,3,61,0
269570457,1396,1720528529,2147483647,"{'contestId': 1396, 'index': 'B', 'name': 'Stoned Game', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1800, 'tags': ['brute force', 'constructive algorithms', 'games', 'greedy']}","{'contestId': 1396, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1598798100}",C++17 (GCC 7-32),OK,TESTS,39,108,0
269569305,1396,1720528074,2147483647,"{'contestId': 1396, 'index': 'B', 'name': 'Stoned Game', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1800, 'tags': ['brute force', 'constructive algorithms', 'games', 'greedy']}","{'contestId': 1396, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1598798100}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,9,93,0
269569226,1396,1720528043,2147483647,"{'contestId': 1396, 'index': 'B', 'name': 'Stoned Game', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1800, 'tags': ['brute force', 'constructive algorithms', 'games', 'greedy']}","{'contestId': 1396, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1598798100}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,0,46,0
269568332,1396,1720527714,2147483647,"{'contestId': 1396, 'index': 'B', 'name': 'Stoned Game', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1800, 'tags': ['brute force', 'constructive algorithms', 'games', 'greedy']}","{'contestId': 1396, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1598798100}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,46,102400
269564886,1396,1720526349,2147483647,"{'contestId': 1396, 'index': 'B', 'name': 'Stoned Game', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1800, 'tags': ['brute force', 'constructive algorithms', 'games', 'greedy']}","{'contestId': 1396, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1598798100}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,0
269559194,105257,1720523924,2147483647,"{'contestId': 105257, 'index': 'B', 'name': 'Expression Matrix', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105257, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1717299000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,3,62,0
269556256,105257,1720522688,2147483647,"{'contestId': 105257, 'index': 'L', 'name': 'Chess', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105257, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1717299000}",C++17 (GCC 7-32),OK,TESTS,17,62,0
269555844,105257,1720522506,2147483647,"{'contestId': 105257, 'index': 'L', 'name': 'Chess', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105257, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1717299000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,2,46,0
269552278,105257,1720520831,1631,"{'contestId': 105257, 'index': 'M', 'name': 'Window Decoration', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105257, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1717299000}",C++17 (GCC 7-32),OK,TESTS,5,62,102400
269552004,105257,1720520702,1502,"{'contestId': 105257, 'index': 'M', 'name': 'Window Decoration', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105257, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1717299000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,2,61,102400
269551082,105257,1720520249,1049,"{'contestId': 105257, 'index': 'A', 'name': 'chmod', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105257, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1717299000}",C++17 (GCC 7-32),OK,TESTS,6,46,0
269550256,105257,1720519849,649,"{'contestId': 105257, 'index': 'G', 'name': 'Disappearing Number', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105257, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1717299000}",C++17 (GCC 7-32),OK,TESTS,4,515,0
269548858,105257,1720519211,11,"{'contestId': 105257, 'index': 'F', 'name': 'Try a try, AC is OK', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105257, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1717299000}",C++17 (GCC 7-32),OK,TESTS,10,671,0
269420455,1385,1720443046,2147483647,"{'contestId': 1385, 'index': 'D', 'name': 'a-Good String', 'type': 'PROGRAMMING', 'rating': 1500, 'tags': ['bitmasks', 'brute force', 'divide and conquer', 'dp', 'implementation']}","{'contestId': 1385, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1594996500}",C++17 (GCC 7-32),OK,TESTS,19,77,204800
269419104,1385,1720442545,2147483647,"{'contestId': 1385, 'index': 'D', 'name': 'a-Good String', 'type': 'PROGRAMMING', 'rating': 1500, 'tags': ['bitmasks', 'brute force', 'divide and conquer', 'dp', 'implementation']}","{'contestId': 1385, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1594996500}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,2000,102400
269332573,1983,1720401454,2147483647,"{'contestId': 1983, 'index': 'D', 'name': 'Swap Dilemma', 'type': 'PROGRAMMING', 'points': 1750.0, 'rating': 1700, 'tags': ['constructive algorithms', 'data structures', 'divide and conquer', 'greedy', 'math', 'sortings']}","{'contestId': 1983, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1720362900}",C++17 (GCC 7-32),OK,TESTS,25,452,33792000
269298580,1983,1720374988,2147483647,"{'contestId': 1983, 'index': 'D', 'name': 'Swap Dilemma', 'type': 'PROGRAMMING', 'points': 1750.0, 'rating': 1700, 'tags': ['constructive algorithms', 'data structures', 'divide and conquer', 'greedy', 'math', 'sortings']}","{'contestId': 1983, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1720362900}",C++17 (GCC 7-32),OK,TESTS,25,343,29696000
269278039,1983,1720368644,5744,"{'contestId': 1983, 'index': 'C', 'name': 'Have Your Cake and Eat It Too', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1400, 'tags': ['binary search', 'brute force', 'greedy', 'implementation']}","{'contestId': 1983, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 133, 'startTimeSeconds': 1720362900}",C++17 (GCC 7-32),OK,TESTS,38,750,6451200
269270993,1983,1720367608,4708,"{'contestId': 1983, 'index': 'C', 'name': 'Have Your Cake and Eat It Too', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1400, 'tags': ['binary search', 'brute force', 'greedy', 'implementation']}","{'contestId': 1983, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 133, 'startTimeSeconds': 1720362900}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,1,233,6451200
269266026,1983,1720366922,4022,"{'contestId': 1983, 'index': 'C', 'name': 'Have Your Cake and Eat It Too', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1400, 'tags': ['binary search', 'brute force', 'greedy', 'implementation']}","{'contestId': 1983, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 133, 'startTimeSeconds': 1720362900}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,0,30,6451200
269264322,1983,1720366691,3791,"{'contestId': 1983, 'index': 'C', 'name': 'Have Your Cake and Eat It Too', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1400, 'tags': ['binary search', 'brute force', 'greedy', 'implementation']}","{'contestId': 1983, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 133, 'startTimeSeconds': 1720362900}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,1,202,6451200
269246385,1983,1720364464,1564,"{'contestId': 1983, 'index': 'B', 'name': 'Corner Twist', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1200, 'tags': ['constructive algorithms', 'greedy', 'implementation', 'math']}","{'contestId': 1983, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 133, 'startTimeSeconds': 1720362900}",C++17 (GCC 7-32),OK,TESTS,15,109,4096000
269229903,1983,1720363236,336,"{'contestId': 1983, 'index': 'A', 'name': 'Array Divisibility', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['constructive algorithms', 'math']}","{'contestId': 1983, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 133, 'startTimeSeconds': 1720362900}",C++17 (GCC 7-32),OK,TESTS,3,31,0
269147796,1982,1720320431,2147483647,"{'contestId': 1982, 'index': 'D', 'name': 'Beauty of the mountains', 'type': 'PROGRAMMING', 'points': 1750.0, 'rating': 1700, 'tags': ['brute force', 'data structures', 'implementation', 'math', 'number theory']}","{'contestId': 1982, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1719326100}",C++17 (GCC 7-32),OK,TESTS,34,124,6144000
269146205,104787,1720319065,2147483647,"{'contestId': 104787, 'index': 'A', 'name': 'Make SYSU Great Again I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104787, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1697331600}",C++17 (GCC 7-32),OK,TESTS,30,281,0
269145988,104787,1720318873,2147483647,"{'contestId': 104787, 'index': 'A', 'name': 'Make SYSU Great Again I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104787, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1697331600}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,9,1000,0
269145896,104787,1720318771,2147483647,"{'contestId': 104787, 'index': 'A', 'name': 'Make SYSU Great Again I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104787, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1697331600}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,9,1000,0
269145792,104787,1720318670,2147483647,"{'contestId': 104787, 'index': 'A', 'name': 'Make SYSU Great Again I', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104787, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1697331600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,0,46,0
269077110,104787,1720272023,12023,"{'contestId': 104787, 'index': 'J', 'name': 'Keyi LIkes Reading', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104787, 'members': [{'handle': 'caoxinyuan'}, {'handle': 'kcidgib'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': 'coding铸神', 'ghost': False, 'startTimeSeconds': 1720260000}",C++20 (GCC 13-64),OK,TESTS,29,61,1638400
269077008,104787,1720271962,11962,"{'contestId': 104787, 'index': 'J', 'name': 'Keyi LIkes Reading', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104787, 'members': [{'handle': 'caoxinyuan'}, {'handle': 'kcidgib'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': 'coding铸神', 'ghost': False, 'startTimeSeconds': 1720260000}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,1,46,1638400
269076470,104787,1720271683,11683,"{'contestId': 104787, 'index': 'J', 'name': 'Keyi LIkes Reading', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104787, 'members': [{'handle': 'caoxinyuan'}, {'handle': 'kcidgib'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 161339, 'teamName': 'coding铸神', 'ghost': False, 'startTimeSeconds': 1720260000}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,1,31,1638400
