contestId,index,name,type,points,tags,rating
766,A,Mahmoud and Longest Uncommon Subsequence,PROGRAMMING,500.0,"['constructive algorithms', 'strings']",1000
765,G,"Math, math everywhere",PROGRAMMING,3500.0,"['brute force', 'dp', 'math', 'meet-in-the-middle', 'number theory']",3200
765,F,Souvenirs,PROGRAMMING,3250.0,['data structures'],3100
765,E,Tree Folding,PROGRAMMING,2500.0,"['dfs and similar', 'dp', 'greedy', 'implementation', 'trees']",2200
765,D,Artsem and Saunders,PROGRAMMING,2000.0,"['constructive algorithms', 'dsu', 'math']",1700
765,C,Table Tennis Game 2,PROGRAMMING,1250.0,['math'],1200
765,B,Code obfuscation,PROGRAMMING,1000.0,"['greedy', 'implementation', 'strings']",1100
765,A,Neverending competitions,PROGRAMMING,500.0,"['implementation', 'math']",900
764,B,Timofey and cubes,PROGRAMMING,1000.0,"['constructive algorithms', 'implementation']",900
764,A,Taymyr is calling you,PROGRAMMING,500.0,"['brute force', 'implementation', 'math']",800
763,E,Timofey and our friends animals,PROGRAMMING,2500.0,"['data structures', 'divide and conquer', 'dsu']",2900
763,D,Timofey and a flat tree,PROGRAMMING,2000.0,"['data structures', 'graphs', 'hashing', 'shortest paths', 'trees']",2900
763,C,Timofey and remoduling,PROGRAMMING,1500.0,"['brute force', 'implementation', 'math', 'number theory']",2600
763,B,Timofey and rectangles,PROGRAMMING,750.0,"['constructive algorithms', 'geometry']",2100
763,A,Timofey and a tree,PROGRAMMING,500.0,"['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'trees']",1600
762,F,Tree nesting,PROGRAMMING,,"['combinatorics', 'graphs', 'trees']",2800
762,E,Radio stations,PROGRAMMING,,"['binary search', 'data structures']",2200
762,D,Maximum path,PROGRAMMING,,"['dp', 'greedy', 'implementation']",2300
762,C,Two strings,PROGRAMMING,,"['binary search', 'hashing', 'strings', 'two pointers']",2100
762,B,USB vs. PS/2,PROGRAMMING,,"['greedy', 'implementation', 'sortings', 'two pointers']",1400
762,A,k-th divisor,PROGRAMMING,,"['math', 'number theory']",1400
761,F,Dasha and Photos,PROGRAMMING,3000.0,"['brute force', 'data structures', 'dp', 'implementation']",2600
761,E,Dasha and Puzzle,PROGRAMMING,2500.0,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'trees']",2000
761,D,Dasha and Very Difficult Problem,PROGRAMMING,2000.0,"['binary search', 'brute force', 'constructive algorithms', 'greedy', 'sortings']",1700
761,C,Dasha and Password,PROGRAMMING,1500.0,"['brute force', 'dp', 'implementation']",1500
761,B,Dasha and friends,PROGRAMMING,1000.0,"['brute force', 'implementation', 'math']",1300
761,A,Dasha and Stairs,PROGRAMMING,500.0,"['brute force', 'constructive algorithms', 'implementation', 'math']",1000
760,B,Frodo and pillows,PROGRAMMING,1000.0,"['binary search', 'greedy']",1500
760,A,Petr and a calendar,PROGRAMMING,500.0,"['implementation', 'math']",800
758,F,Geometrical Progression,PROGRAMMING,3000.0,"['brute force', 'math', 'number theory']",2400
758,E,Broken Tree,PROGRAMMING,2500.0,"['dfs and similar', 'dp', 'graphs', 'greedy', 'trees']",2600
758,D,Ability To Convert,PROGRAMMING,1750.0,"['constructive algorithms', 'dp', 'greedy', 'math', 'strings']",2000
758,C,Unfair Poll,PROGRAMMING,1500.0,"['binary search', 'constructive algorithms', 'implementation', 'math']",1700
758,B,Blown Garland,PROGRAMMING,1000.0,"['brute force', 'implementation', 'number theory']",1100
758,A,Holiday Of Equality,PROGRAMMING,500.0,"['implementation', 'math']",800
757,G,Can Bash Save the Day?,PROGRAMMING,3500.0,"['data structures', 'divide and conquer', 'graphs', 'trees']",3400
757,F,Team Rocket Rises Again,PROGRAMMING,2750.0,"['data structures', 'graphs', 'shortest paths']",2800
757,E,Bash Plays with Functions,PROGRAMMING,2500.0,"['brute force', 'combinatorics', 'dp', 'number theory']",2500
757,D,Felicity's Big Secret Revealed,PROGRAMMING,2000.0,"['bitmasks', 'dp']",2200
757,C,Felicity is Coming!,PROGRAMMING,1500.0,"['data structures', 'hashing', 'sortings', 'strings']",1900
757,B,Bash's Big Day,PROGRAMMING,1000.0,"['greedy', 'math', 'number theory']",1400
757,A,Gotta Catch Em' All!,PROGRAMMING,500.0,['implementation'],1000
756,F,Long number,PROGRAMMING,3000.0,"['expression parsing', 'math', 'number theory']",3400
756,E,Byteland coins,PROGRAMMING,2500.0,"['combinatorics', 'dp', 'math']",3200
756,D,Bacterial Melee,PROGRAMMING,2000.0,"['brute force', 'combinatorics', 'dp', 'string suffix structures']",2400
756,C,Nikita and stack,PROGRAMMING,1500.0,['data structures'],2200
756,B,Travel Card,PROGRAMMING,1000.0,"['binary search', 'dp']",1600
756,A,Pavel and barbecue,PROGRAMMING,500.0,"['constructive algorithms', 'dfs and similar']",1700
755,G,PolandBall and Many Other Balls,PROGRAMMING,3500.0,"['combinatorics', 'divide and conquer', 'dp', 'fft', 'math', 'number theory']",3200
755,F,PolandBall and Gifts,PROGRAMMING,2750.0,"['bitmasks', 'dp', 'greedy']",2600
755,E,PolandBall and White-Red graph,PROGRAMMING,2500.0,"['constructive algorithms', 'graphs', 'shortest paths']",2400
755,D,PolandBall and Polygon,PROGRAMMING,2250.0,['data structures'],2000
755,C,PolandBall and Forest,PROGRAMMING,1500.0,"['dfs and similar', 'dsu', 'graphs', 'interactive', 'trees']",1300
755,B,PolandBall and Game,PROGRAMMING,1000.0,"['binary search', 'data structures', 'games', 'greedy', 'sortings', 'strings']",1100
755,A,PolandBall and Hypothesis,PROGRAMMING,500.0,"['brute force', 'graphs', 'math', 'number theory']",800
754,E,Dasha and cyclic table,PROGRAMMING,2500.0,"['bitmasks', 'brute force', 'fft', 'strings', 'trees']",2600
754,D,Fedor and coupons,PROGRAMMING,2000.0,"['binary search', 'data structures', 'greedy', 'sortings']",2100
754,C,Vladik and chat,PROGRAMMING,1500.0,"['brute force', 'constructive algorithms', 'dp', 'implementation', 'strings']",2200
754,B,Ilya and tic-tac-toe game,PROGRAMMING,1000.0,"['brute force', 'implementation']",1100
754,A,Lesha and array splitting,PROGRAMMING,500.0,"['constructive algorithms', 'greedy', 'implementation']",1200
753,C,Interactive Bulls and Cows (Hard),PROGRAMMING,1500.0,"['brute force', 'constructive algorithms', 'interactive']",2500
753,B,Interactive Bulls and Cows (Easy),PROGRAMMING,1000.0,"['brute force', 'constructive algorithms', 'implementation']",1600
753,A,Santa Claus and Candies,PROGRAMMING,500.0,"['dp', 'greedy', 'math']",1000
750,H,New Year and Snowy Grid,PROGRAMMING,3500.0,"['dfs and similar', 'dsu', 'graphs', 'interactive']",3500
750,G,New Year and Binary Tree Paths,PROGRAMMING,3250.0,"['bitmasks', 'brute force', 'combinatorics', 'dp']",3200
750,F,New Year and Finding Roots,PROGRAMMING,3000.0,"['constructive algorithms', 'implementation', 'interactive', 'trees']",2800
750,E,New Year and Old Subsequence,PROGRAMMING,2250.0,"['data structures', 'divide and conquer', 'dp', 'matrices']",2600
750,D,New Year and Fireworks,PROGRAMMING,1500.0,"['brute force', 'data structures', 'dfs and similar', 'dp', 'implementation']",1900
750,C,New Year and Rating,PROGRAMMING,1000.0,"['binary search', 'greedy', 'math']",1600
750,B,New Year and North Pole,PROGRAMMING,750.0,"['geometry', 'implementation']",1300
750,A,New Year and Hurry,PROGRAMMING,500.0,"['binary search', 'brute force', 'implementation', 'math']",800
749,E,Inversions After Shuffle,PROGRAMMING,2500.0,"['data structures', 'probabilities']",2400
749,D,Leaving Auction,PROGRAMMING,2000.0,"['binary search', 'data structures']",2000
749,C,Voting,PROGRAMMING,1500.0,"['greedy', 'implementation', 'two pointers']",1500
749,B,Parallelogram is Back,PROGRAMMING,1000.0,"['brute force', 'constructive algorithms', 'geometry']",1200
749,A,Bachgold Problem,PROGRAMMING,500.0,"['greedy', 'implementation', 'math', 'number theory']",800
748,F,Santa Clauses and a Soccer Championship,PROGRAMMING,2500.0,"['constructive algorithms', 'dfs and similar', 'graphs', 'trees']",2300
748,E,Santa Claus and Tangerines,PROGRAMMING,2500.0,"['binary search', 'data structures', 'greedy', 'two pointers']",2100
748,D,Santa Claus and a Palindrome,PROGRAMMING,2000.0,"['constructive algorithms', 'data structures', 'greedy']",2100
748,C,Santa Claus and Robot,PROGRAMMING,1500.0,"['constructive algorithms', 'math']",1400
748,B,Santa Claus and Keyboard Check,PROGRAMMING,1000.0,"['implementation', 'strings']",1500
748,A,Santa Claus and a Place in a Class,PROGRAMMING,500.0,"['implementation', 'math']",800
747,F,Igor and Interesting Numbers,PROGRAMMING,2500.0,"['brute force', 'combinatorics', 'dp', 'math']",2500
747,E,Comments,PROGRAMMING,2000.0,"['dfs and similar', 'expression parsing', 'implementation', 'strings']",1700
747,D,Winter Is Coming,PROGRAMMING,2000.0,"['dp', 'greedy', 'sortings']",1800
747,C,Servers,PROGRAMMING,1500.0,['implementation'],1300
747,B,Mammoth's Genome Decoding,PROGRAMMING,1000.0,"['implementation', 'strings']",900
747,A,Display Size,PROGRAMMING,500.0,"['brute force', 'math']",800
746,G,New Roads,PROGRAMMING,3000.0,"['constructive algorithms', 'graphs', 'trees']",2100
746,F,Music in Car,PROGRAMMING,3000.0,"['data structures', 'greedy', 'two pointers']",2200
746,E,Numbers Exchange,PROGRAMMING,2500.0,"['greedy', 'implementation', 'math']",1900
746,D,Green and Black Tea,PROGRAMMING,2000.0,"['constructive algorithms', 'greedy', 'math']",1500
746,C,Tram,PROGRAMMING,1500.0,"['constructive algorithms', 'implementation', 'math']",1600
746,B,Decoding,PROGRAMMING,1000.0,"['implementation', 'strings']",900
746,A,Compote,PROGRAMMING,500.0,"['implementation', 'math']",800
745,B,Hongcow Solves A Puzzle,PROGRAMMING,1000.0,['implementation'],1400
745,A,Hongcow Learns the Cyclic Shift,PROGRAMMING,500.0,"['implementation', 'strings']",900
744,E,Hongcow Masters the Cyclic Shift,PROGRAMMING,2500.0,"['strings', 'two pointers']",3200
744,D,Hongcow Draws a Circle,PROGRAMMING,2250.0,['geometry'],3200
744,C,Hongcow Buys a Deck of Cards,PROGRAMMING,1750.0,"['bitmasks', 'brute force', 'dp']",2400
744,B,Hongcow's Game,PROGRAMMING,1250.0,"['bitmasks', 'divide and conquer', 'interactive']",1900
744,A,Hongcow Builds A Nation,PROGRAMMING,500.0,"['dfs and similar', 'graphs']",1500
743,E,Vladik and cards,PROGRAMMING,2500.0,"['binary search', 'bitmasks', 'brute force', 'dp']",2200
743,D,Chloe and pleasant prizes,PROGRAMMING,2000.0,"['dfs and similar', 'dp', 'graphs', 'trees']",1800
743,C,Vladik and fractions,PROGRAMMING,1250.0,"['brute force', 'constructive algorithms', 'math', 'number theory']",1500
743,B,Chloe and the sequence ,PROGRAMMING,1000.0,"['binary search', 'bitmasks', 'constructive algorithms', 'implementation']",1200
743,A,Vladik and flights,PROGRAMMING,500.0,"['constructive algorithms', 'greedy', 'implementation']",1200
742,B,Arpa’s obvious problem and Mehrdad’s terrible solution,PROGRAMMING,1000.0,"['brute force', 'math', 'number theory']",1500
742,A,Arpa’s hard exam and Mehrdad’s naive cheat,PROGRAMMING,500.0,"['implementation', 'math', 'number theory']",1000
741,E,Arpa’s abnormal DNA and Mehrdad’s deep interest,PROGRAMMING,2500.0,"['data structures', 'string suffix structures']",3400
741,D,Arpa’s letter-marked tree and Mehrdad’s Dokhtar-kosh paths,PROGRAMMING,2000.0,"['data structures', 'dfs and similar', 'trees']",2900
741,C,Arpa’s overnight party and Mehrdad’s silent entering,PROGRAMMING,1250.0,"['constructive algorithms', 'dfs and similar', 'graphs']",2600
741,B,Arpa's weak amphitheater and Mehrdad's valuable Hoses,PROGRAMMING,1000.0,"['dfs and similar', 'dp', 'dsu']",1600
741,A,Arpa's loud Owf and Mehrdad's evil plan,PROGRAMMING,500.0,"['dfs and similar', 'math']",1600
740,B,Alyona and flowers,PROGRAMMING,1000.0,['constructive algorithms'],1200
740,A,Alyona and copybooks,PROGRAMMING,500.0,"['brute force', 'implementation']",1300
739,E,Gosha is hunting,PROGRAMMING,2500.0,"['brute force', 'data structures', 'dp', 'flows', 'math', 'probabilities', 'sortings']",3000
739,D,Recover a functional graph,PROGRAMMING,2000.0,['graph matchings'],3400
739,C,Alyona and towers,PROGRAMMING,1500.0,['data structures'],2500
739,B,Alyona and a tree,PROGRAMMING,1000.0,"['binary search', 'data structures', 'dfs and similar', 'graphs', 'trees']",1900
739,A,Alyona and mex,PROGRAMMING,500.0,"['constructive algorithms', 'greedy']",1700
737,F,Dirty plates,PROGRAMMING,2500.0,"['constructive algorithms', 'math']",3300
737,E,Tanya is 5!,PROGRAMMING,2000.0,"['graph matchings', 'graphs', 'greedy', 'schedules']",3300
736,E,Chess Championship,PROGRAMMING,2500.0,"['constructive algorithms', 'flows', 'greedy', 'math']",2900
736,D,Permutations,PROGRAMMING,2000.0,"['math', 'matrices']",2800
735,E,Ostap and Tree,PROGRAMMING,2500.0,"['dp', 'trees']",2500
735,D,Taxes,PROGRAMMING,1750.0,"['math', 'number theory']",1600
735,C,Tennis Championship,PROGRAMMING,1750.0,"['combinatorics', 'constructive algorithms', 'greedy', 'math']",1600
735,B,Urbanization,PROGRAMMING,1000.0,"['greedy', 'number theory', 'sortings']",1100
735,A,Ostap and Grasshopper,PROGRAMMING,500.0,"['implementation', 'strings']",800
734,F,Anton and School,PROGRAMMING,2750.0,"['bitmasks', 'constructive algorithms', 'implementation', 'math']",2500
734,E,Anton and Tree,PROGRAMMING,2000.0,"['dfs and similar', 'dp', 'trees']",2100
734,D,Anton and Chess,PROGRAMMING,1500.0,['implementation'],1700
734,C,Anton and Making Potions,PROGRAMMING,1250.0,"['binary search', 'dp', 'greedy', 'two pointers']",1600
734,B,Anton and Digits,PROGRAMMING,750.0,"['brute force', 'greedy', 'implementation', 'math']",800
734,A,Anton and Danik,PROGRAMMING,500.0,"['implementation', 'strings']",800
733,F,Drivers Dissatisfaction,PROGRAMMING,3000.0,"['data structures', 'dsu', 'graphs', 'trees']",2200
733,E,Sleep in Class,PROGRAMMING,2750.0,"['constructive algorithms', 'data structures', 'math', 'two pointers']",2400
733,D,Kostya the Sculptor,PROGRAMMING,2000.0,"['data structures', 'hashing']",1600
733,C,Epidemic in Monstropolis,PROGRAMMING,2000.0,"['constructive algorithms', 'dp', 'greedy', 'two pointers']",1800
733,B,Parade,PROGRAMMING,1000.0,['math'],1100
733,A,Grasshopper And the String,PROGRAMMING,500.0,['implementation'],1000
732,F,Tourist Reform,PROGRAMMING,2500.0,"['dfs and similar', 'graphs']",2300
732,E,Sockets,PROGRAMMING,2000.0,"['greedy', 'sortings']",2100
732,D,Exams,PROGRAMMING,2000.0,"['binary search', 'greedy', 'sortings']",1700
732,C,Sanatorium,PROGRAMMING,1500.0,"['binary search', 'constructive algorithms', 'greedy', 'implementation', 'math']",1200
732,B,Cormen --- The Best Friend Of a Man,PROGRAMMING,1000.0,"['dp', 'greedy']",1000
732,A,Buy a Shovel,PROGRAMMING,500.0,"['brute force', 'constructive algorithms', 'implementation', 'math']",800
731,F,Video Cards,PROGRAMMING,3000.0,"['brute force', 'data structures', 'implementation', 'math', 'number theory']",1900
731,E,Funny Game,PROGRAMMING,2500.0,"['dp', 'games']",2200
731,D,80-th Level Archeology,PROGRAMMING,2000.0,"['brute force', 'data structures', 'greedy', 'sortings']",2200
731,C,Socks,PROGRAMMING,1500.0,"['dfs and similar', 'dsu', 'graphs', 'greedy']",1600
731,B,Coupons and Discounts,PROGRAMMING,1000.0,"['constructive algorithms', 'greedy']",1100
731,A,Night at the Museum,PROGRAMMING,500.0,"['implementation', 'strings']",800
730,L,Expression Queries,PROGRAMMING,,['data structures'],3200
730,K,Roads Orientation Problem,PROGRAMMING,,['graphs'],3200
730,J,Bottles,PROGRAMMING,,['dp'],1900
730,I,Olympiad in Programming and Sports,PROGRAMMING,,"['dp', 'flows', 'graphs', 'greedy']",2000
730,H,Delete Them,PROGRAMMING,,"['constructive algorithms', 'implementation']",1300
730,G,Car Repair Shop,PROGRAMMING,,['implementation'],1600
730,F,Ber Patio,PROGRAMMING,,[],3100
730,E,Award Ceremony,PROGRAMMING,,"['greedy', 'implementation']",2200
730,D,Running Over The Bridges,PROGRAMMING,,"['greedy', 'implementation', 'math']",2200
730,C,Bulmart,PROGRAMMING,,"['binary search', 'dfs and similar']",2100
730,B,Minimum and Maximum,PROGRAMMING,,"['constructive algorithms', 'interactive']",1800
730,A,Toda 2,PROGRAMMING,,"['greedy', 'implementation']",1800
729,F,Financiers Game,PROGRAMMING,2500.0,['dp'],2500
729,E,Subordinates,PROGRAMMING,2000.0,"['constructive algorithms', 'data structures', 'graphs', 'greedy', 'sortings']",1900
729,D,Sea Battle,PROGRAMMING,1750.0,"['constructive algorithms', 'greedy', 'math']",1700
729,C,Road to Cinema,PROGRAMMING,1750.0,"['binary search', 'greedy', 'sortings']",1700
729,B,Spotlights,PROGRAMMING,1000.0,"['dp', 'implementation']",1200
729,A,Interview with Oleg,PROGRAMMING,500.0,"['implementation', 'strings']",900
727,F,Polycarp's problems,PROGRAMMING,3000.0,"['binary search', 'dp', 'greedy']",2300
727,E,Games on a CD,PROGRAMMING,2500.0,"['data structures', 'hashing', 'string suffix structures', 'strings']",2300
727,D,T-shirts Distribution,PROGRAMMING,1500.0,"['constructive algorithms', 'flows', 'greedy']",1800
727,C,Guess the Array,PROGRAMMING,1500.0,"['constructive algorithms', 'interactive', 'math']",1400
727,B,Bill Total Value,PROGRAMMING,1000.0,"['expression parsing', 'implementation', 'strings']",1600
727,A,Transformation: from A to B,PROGRAMMING,1000.0,"['brute force', 'dfs and similar', 'math']",1000
725,G,Messages on a Tree,PROGRAMMING,3500.0,[],3300
725,F,Family Photos,PROGRAMMING,3250.0,"['games', 'greedy']",2900
725,E,Too Much Money,PROGRAMMING,2500.0,"['brute force', 'greedy']",2600
725,D,Contest Balloons,PROGRAMMING,2250.0,"['data structures', 'greedy']",1800
725,C,Hidden Word,PROGRAMMING,1500.0,"['brute force', 'constructive algorithms', 'implementation', 'strings']",1600
725,B,Food on the Plane,PROGRAMMING,1000.0,"['implementation', 'math']",1200
725,A,Jumping Ball,PROGRAMMING,500.0,['implementation'],1000
724,G,Xor-matic Number of the Graph,PROGRAMMING,2500.0,"['bitmasks', 'graphs', 'math', 'number theory', 'trees']",2600
724,F,Uniformly Branched Trees,PROGRAMMING,2500.0,"['combinatorics', 'dp', 'trees']",2700
724,E,Goods transportation,PROGRAMMING,2500.0,"['dp', 'flows', 'greedy']",2900
724,D,Dense Subsequence,PROGRAMMING,1500.0,"['data structures', 'greedy', 'strings']",1900
724,C,Ray Tracing,PROGRAMMING,1500.0,"['greedy', 'hashing', 'implementation', 'math', 'number theory', 'sortings']",1800
724,B,Batch Sort,PROGRAMMING,1000.0,"['brute force', 'greedy', 'implementation', 'math']",1500
724,A,Checking the Calendar,PROGRAMMING,500.0,['implementation'],1000
723,F,st-Spanning Tree,PROGRAMMING,3000.0,"['dsu', 'graphs', 'greedy', 'implementation']",2300
723,E,One-Way Reform,PROGRAMMING,2500.0,"['constructive algorithms', 'dfs and similar', 'flows', 'graphs', 'greedy']",2200
723,D,Lakes in Berland,PROGRAMMING,2000.0,"['dfs and similar', 'dsu', 'graphs', 'greedy', 'implementation']",1600
723,C,Polycarp at the Radio,PROGRAMMING,1500.0,['greedy'],1600
723,B,Text Document Analysis,PROGRAMMING,1000.0,"['expression parsing', 'implementation', 'strings']",1100
723,A,The New Year: Meeting Friends,PROGRAMMING,500.0,"['implementation', 'math', 'sortings']",800
722,F,Cyclic Cipher,PROGRAMMING,2500.0,"['chinese remainder theorem', 'data structures', 'implementation', 'number theory', 'two pointers']",2800
722,E,Research Rover,PROGRAMMING,2000.0,"['combinatorics', 'dp']",2900
722,D,Generating Sets,PROGRAMMING,1500.0,"['binary search', 'data structures', 'dfs and similar', 'greedy', 'strings', 'trees']",1900
722,C,Destroying Array,PROGRAMMING,1000.0,"['data structures', 'dsu']",1600
722,B,Verse Pattern,PROGRAMMING,500.0,"['implementation', 'strings']",1200
722,A,Broken Clock,PROGRAMMING,500.0,"['brute force', 'implementation']",1300
721,E,Road to Home,PROGRAMMING,2750.0,"['binary search', 'dp']",2700
721,D,Maxim and Array,PROGRAMMING,2000.0,"['constructive algorithms', 'data structures', 'greedy', 'math']",2000
721,C,Journey,PROGRAMMING,1500.0,"['dp', 'graphs']",1800
721,B,Passwords,PROGRAMMING,1000.0,"['implementation', 'math', 'sortings', 'strings']",1100
721,A,One-dimensional Japanese Crossword,PROGRAMMING,500.0,['implementation'],800
720,F,Array Covering,PROGRAMMING,,['data structures'],3100
720,E,Cipher,PROGRAMMING,,['implementation'],3100
720,D,Slalom,PROGRAMMING,,"['data structures', 'dp', 'sortings']",3100
720,C,Homework,PROGRAMMING,,['constructive algorithms'],3100
720,B,Cactusophobia,PROGRAMMING,,"['dfs and similar', 'flows']",2400
720,A,Closing ceremony,PROGRAMMING,,['greedy'],2000
719,B,Anatoly and Cockroaches,PROGRAMMING,1000.0,['greedy'],1400
719,A,Vitya in the Countryside,PROGRAMMING,500.0,['implementation'],1100
718,E,Matvey's Birthday,PROGRAMMING,2500.0,"['bitmasks', 'graphs']",3300
718,D,Andrew and Chemistry,PROGRAMMING,2000.0,"['dp', 'hashing', 'trees']",2900
718,C,Sasha and Array,PROGRAMMING,1250.0,"['data structures', 'math', 'matrices']",2300
718,A,Efim and Strange Grade,PROGRAMMING,500.0,"['dp', 'implementation', 'math']",1700
717,I,Cowboy Beblop at his computer,PROGRAMMING,,['geometry'],2800
717,H,Pokermon League challenge,PROGRAMMING,,"['math', 'probabilities']",2400
717,G,Underfail,PROGRAMMING,,['flows'],2400
717,F,Heroes of Making Magic III,PROGRAMMING,,['data structures'],2600
717,E,"Paint it really, really dark gray",PROGRAMMING,,['dfs and similar'],1900
717,D,Dexterina’s Lab,PROGRAMMING,,"['games', 'matrices', 'probabilities']",1900
717,C,Potions Homework,PROGRAMMING,,"['implementation', 'sortings']",1200
717,B,R3D3’s Summer Adventure,PROGRAMMING,,"['dp', 'greedy']",2700
717,A,Festival Organization,PROGRAMMING,,"['combinatorics', 'math', 'number theory']",2900
716,B,Complete the Word,PROGRAMMING,1000.0,"['greedy', 'two pointers']",1300
716,A,Crazy Computer,PROGRAMMING,500.0,['implementation'],800
715,E,Complete the Permutations,PROGRAMMING,2750.0,"['combinatorics', 'fft', 'graphs', 'math']",3400
715,D,Create a Maze,PROGRAMMING,2500.0,['constructive algorithms'],3100
715,C,Digit Tree,PROGRAMMING,1500.0,"['dfs and similar', 'divide and conquer', 'dsu', 'trees']",2700
715,B,Complete The Graph,PROGRAMMING,1000.0,"['binary search', 'constructive algorithms', 'graphs', 'shortest paths']",2300
715,A,Plus and Square Root,PROGRAMMING,500.0,"['constructive algorithms', 'math']",1600
714,B,Filya and Homework,PROGRAMMING,1000.0,"['implementation', 'sortings']",1200
714,A,Meeting of Old Friends,PROGRAMMING,500.0,"['implementation', 'math']",1100
713,E,Sonya Partymaker,PROGRAMMING,2000.0,"['binary search', 'dp']",3300
713,D,Animals and Puzzle,PROGRAMMING,2000.0,"['binary search', 'data structures']",2700
713,C,Sonya and Problem Wihtout a Legend,PROGRAMMING,2000.0,"['dp', 'sortings']",2300
713,B,Searching Rectangles,PROGRAMMING,1000.0,"['binary search', 'constructive algorithms', 'interactive']",2200
713,A,Sonya and Queries,PROGRAMMING,500.0,"['data structures', 'implementation']",1400
712,E,Memory and Casinos,PROGRAMMING,2500.0,"['data structures', 'math', 'probabilities']",2500
712,D,Memory and Scores,PROGRAMMING,2250.0,"['combinatorics', 'dp', 'math']",2200
712,C,Memory and De-Evolution,PROGRAMMING,1500.0,"['greedy', 'math']",1600
712,B,Memory and Trident,PROGRAMMING,1000.0,"['implementation', 'strings']",1100
712,A,Memory and Crow,PROGRAMMING,500.0,"['implementation', 'math']",800
711,E,ZS and The Birthday Paradox,PROGRAMMING,2500.0,"['math', 'number theory', 'probabilities']",2300
711,D,Directed Roads,PROGRAMMING,2000.0,"['combinatorics', 'dfs and similar', 'graphs', 'math']",1900
711,C,Coloring Trees,PROGRAMMING,1500.0,['dp'],1700
711,B,Chris and Magic Square,PROGRAMMING,1000.0,"['constructive algorithms', 'implementation']",1400
711,A,Bus to Udayland,PROGRAMMING,500.0,"['brute force', 'implementation']",800
710,F,String Set Queries,PROGRAMMING,,"['brute force', 'data structures', 'hashing', 'interactive', 'string suffix structures', 'strings']",2400
710,E,Generate a String,PROGRAMMING,,"['dfs and similar', 'dp']",2000
710,D,Two Arithmetic Progressions,PROGRAMMING,,"['math', 'number theory']",2500
710,C,Magic Odd Square,PROGRAMMING,,"['constructive algorithms', 'math']",1500
710,B,Optimal Point on a Line,PROGRAMMING,,"['brute force', 'sortings']",1400
710,A,King Moves,PROGRAMMING,,['implementation'],800
709,B,Checkpoints,PROGRAMMING,1000.0,"['greedy', 'implementation', 'sortings']",1500
709,A,Juicer,PROGRAMMING,500.0,['implementation'],900
708,E,Student's Camp,PROGRAMMING,2500.0,"['dp', 'math']",3100
708,D,Incorrect Flow,PROGRAMMING,2000.0,['flows'],2900
708,C,Centroids,PROGRAMMING,1500.0,"['data structures', 'dfs and similar', 'dp', 'graphs', 'greedy', 'trees']",2300
708,B,Recover the String,PROGRAMMING,1000.0,"['constructive algorithms', 'greedy', 'implementation', 'math']",1900
708,A,Letters Cyclic Shift,PROGRAMMING,500.0,"['constructive algorithms', 'greedy', 'implementation', 'strings']",1200
707,E,Garlands,PROGRAMMING,2500.0,['data structures'],2400
707,D,Persistent Bookcase ,PROGRAMMING,2000.0,"['bitmasks', 'data structures', 'dfs and similar', 'implementation']",2200
707,C,Pythagorean Triples,PROGRAMMING,1500.0,"['math', 'number theory']",1500
707,B,Bakery,PROGRAMMING,1000.0,['graphs'],1300
707,A,Brain's Photos,PROGRAMMING,500.0,['implementation'],800
706,E,Working routine,PROGRAMMING,2500.0,"['data structures', 'implementation']",2500
706,D,Vasiliy's Multiset,PROGRAMMING,2000.0,"['binary search', 'bitmasks', 'data structures', 'trees']",1800
706,C,Hard problem,PROGRAMMING,1500.0,"['dp', 'strings']",1600
706,B,Interesting drink,PROGRAMMING,1000.0,"['binary search', 'dp', 'implementation']",1100
706,A,Beru-taxi,PROGRAMMING,500.0,"['brute force', 'geometry', 'implementation']",900
705,B,Spider Man,PROGRAMMING,1000.0,"['games', 'math']",1100
705,A,Hulk,PROGRAMMING,500.0,['implementation'],800
704,E,Iron Man,PROGRAMMING,2500.0,"['data structures', 'geometry', 'trees']",3300
704,D,Captain America,PROGRAMMING,2000.0,"['flows', 'greedy']",3100
704,C,Black Widow,PROGRAMMING,1250.0,"['dp', 'graphs', 'implementation', 'math']",2900
704,B,Ant Man,PROGRAMMING,1250.0,"['dp', 'graphs', 'greedy']",2500
704,A,Thor,PROGRAMMING,500.0,"['brute force', 'data structures', 'implementation']",1600
703,E,Mishka and Divisors,PROGRAMMING,2250.0,"['dp', 'number theory']",2600
703,D,Mishka and Interesting sum,PROGRAMMING,2000.0,['data structures'],2100
703,C,Chris and Road,PROGRAMMING,1750.0,"['geometry', 'implementation']",2100
703,B,Mishka and trip,PROGRAMMING,1000.0,"['implementation', 'math']",1400
703,A,Mishka and Game,PROGRAMMING,500.0,['implementation'],800
702,F,T-Shirts,PROGRAMMING,,['data structures'],2800
702,E,Analysis of Pathes in Functional Graph,PROGRAMMING,,"['data structures', 'graphs']",2100
702,D,Road to Post Office,PROGRAMMING,,['math'],1900
702,C,Cellular Network,PROGRAMMING,,"['binary search', 'implementation', 'two pointers']",1500
702,B,Powers of Two,PROGRAMMING,,"['brute force', 'data structures', 'implementation', 'math']",1500
